File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::operator()(float fT) const,10,9,7,2,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::operator+(const Polynomial1& rkPoly) const,33,29,17,6,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::operator-(const Polynomial1& rkPoly) const,33,29,17,6,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::operator*(const Polynomial1& rkPoly) const,16,13,9,3,3,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::operator+(float fScalar) const,5,5,5,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::operator-(float fScalar) const,5,5,5,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::operator*(float fScalar) const,10,8,6,2,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::operator-() const,10,8,6,2,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,"operator*(float fScalar, const Polynomial1& rkPoly)",10,8,6,2,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::operator +=(const Polynomial1& rkPoly),4,4,4,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::operator -=(const Polynomial1& rkPoly),4,4,4,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::operator *=(const Polynomial1& rkPoly),4,4,4,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::operator +=(float fScalar),4,4,4,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::operator -=(float fScalar),4,4,4,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::operator *=(float fScalar),4,4,4,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::GetDerivative() const,17,17,11,5,0,1,0,4,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::GetInversion() const,7,7,5,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,Polynomial1::Compress(float fEpsilon),23,22,12,5,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Polynomial1.inl,"Polynomial1::Divide(const Polynomial1& rkDiv, Polynomial1& rkQuot, Polynomial1& rkRem, float fEpsilon) const",43,35,23,5,5,0,3,17,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::Quadratic2(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,"Quadratic2::Quadratic2(float fA0, float fA1, float fA2, float fA3, float fA4, float fA5)",7,7,7,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::Quadratic2(const float afA[6]),3,3,3,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,float*() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::operator float*(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::operator[](int i) const,3,3,3,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::operator[](int i),3,3,3,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::Constant() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::Constant(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::X() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::X(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::Y() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::Y(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::XX() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::XX(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::XY() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::XY(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::YY() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::YY(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,"Quadratic2::Set(int iXOrder, int iYOrder, float fCoeff)",11,11,7,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,"Quadratic2::Get(int iXOrder, int iYOrder) const",13,12,8,4,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,"Quadratic2::operator()(float fX, float fY) const",4,4,3,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::operator()(const Vector2& rkP) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::Translate(const Vector2& rkTrn) const,14,12,10,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::Rotate(const Matrix2& rkRot) const,16,14,11,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic2.inl,Quadratic2::Scale(const Vector2& rkScale) const,13,11,11,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::Quadratic3(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,"Quadratic3::Quadratic3(float fA0, float fA1, float fA2, float fA3, float fA4, float fA5, float fA6, float fA7, float fA8, float fA9)",11,11,11,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::Quadratic3(const float afA[10]),3,3,3,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,float*() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::operator float*(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::operator[](int i) const,3,3,3,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::operator[](int i),3,3,3,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::Constant() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::Constant(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::X() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::X(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::Y() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::Y(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::Z() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::Z(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::XX() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::XX(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::XY() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::XY(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::XZ() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::XZ(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::YY() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::YY(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::YZ() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::YZ(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::ZZ() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::ZZ(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,"Quadratic3::Set(int iXOrder, int iYOrder, int iZOrder, float fCoeff)",12,12,8,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,"Quadratic3::Get(int iXOrder, int iYOrder, int iZOrder) const",14,13,9,4,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,"Quadratic3::operator()(float fX, float fY, float fZ) const",5,5,3,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::operator()(const Vector3& rkP) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::Translate(const Vector3& rkTrn) const,19,17,14,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::Rotate(const Matrix3& rkRot) const,39,29,29,1,6,12,4,40,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quadratic3.inl,Quadratic3::Scale(const Vector3& rkScale) const,18,16,16,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Quaternion(),2,1,1,0,0,0,1,6,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,"Quaternion::Quaternion(float fW, float fX, float fY, float fZ)",5,5,5,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Quaternion(const Quaternion& rkQ),3,3,3,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Quaternion(const Matrix4& rkRot),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,"Quaternion::Quaternion(const Vector3& rkAxis, float fAngle)",2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Quaternion(const Vector3 akRotColumn[3]),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,"Quaternion::Set(float fW, float fX, float fY, float fZ)",5,5,5,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,float*() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator float*(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator[](int i) const,3,3,3,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator[](int i),3,3,3,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::W() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::W(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::X() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::X(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Y() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Y(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Z() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Z(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator=(const Quaternion& rkQ),4,4,4,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::CompareArrays(const Quaternion& rkQ) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator==(const Quaternion& rkQ) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator!=(const Quaternion& rkQ) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator<(const Quaternion& rkQ) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator<=(const Quaternion& rkQ) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator>(const Quaternion& rkQ) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator>=(const Quaternion& rkQ) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator+(const Quaternion& rkQ) const,7,7,5,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator-(const Quaternion& rkQ) const,7,7,5,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator*(const Quaternion& rkQ) const,31,23,7,1,6,0,2,13,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator*(float fScalar) const,7,7,5,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator-() const,7,7,5,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,"operator*(float fScalar, const Quaternion& rkQ)",7,7,5,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator+=(const Quaternion& rkQ),6,6,4,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator-=(const Quaternion& rkQ),6,6,4,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::operator*=(float fScalar),6,6,4,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::FromRotationMatrix( const Matrix4& rkRot),42,34,27,4,4,2,4,31,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::ToRotationMatrix(Matrix4& rkRot) const,33,29,29,0,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::FromRotationMatrix(const Vector3 akRotColumn[3]),9,9,7,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::ToRotationMatrix(Vector3 akRotColumn[3]) const,9,9,7,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,"Quaternion::FromAxisAngle(const Vector3& rkAxis, float fAngle)",14,8,8,1,2,0,4,14,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,"Quaternion::ToAxisAngle(Vector3& rkAxis, float& rfAngle) const",22,18,13,1,1,0,3,19,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,"Quaternion::ToEulerZXY(float &Z, float &X, float &Y)",43,22,18,2,2,0,19,95,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Length() const,6,6,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::SquaredLength() const,6,6,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Dot(const Quaternion& rkQ) const,7,7,5,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Normalize(),22,20,12,4,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Inverse() const,28,24,16,4,3,0,1,8,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Conjugate() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Exp() const,32,23,14,4,6,0,3,27,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Log() const,30,23,15,6,4,0,3,27,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::Rotate(const Vector3& rkVector) const,22,4,4,1,1,0,17,124,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,"Quaternion::Slerp(float fT, const Quaternion& rkP, const Quaternion& rkQ)",18,16,12,2,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,"Quaternion::SlerpExtraSpins(float fT, const Quaternion& rkP, const Quaternion& rkQ, int iExtraSpins)",19,17,13,2,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,"Quaternion::Intermediate(const Quaternion& rkQ0, const Quaternion& rkQ1, const Quaternion& rkQ2)",10,8,8,1,1,0,1,6,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,"Quaternion::Squad(float fT, const Quaternion& rkQ0, const Quaternion& rkA0, const Quaternion& rkA1, const Quaternion& rkQ1)",5,5,5,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,"Quaternion::Align(const Vector3& rkV1, const Vector3& rkV2)",64,34,24,3,5,0,25,208,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,"Quaternion::DecomposeTwistTimesSwing(const Vector3& rkV1, Quaternion& rkTwist, Quaternion& rkSwing)",4,4,4,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,"Quaternion::DecomposeSwingTimesTwist(const Vector3& rkV1, Quaternion& rkSwing, Quaternion& rkTwist)",4,4,4,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::read(InputStream &is),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Quaternion.inl,Quaternion::write(OutputStream &os) const,2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Ray2.inl,Ray2::Ray2(),2,1,1,0,0,0,1,1,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Ray2.inl,"Ray2::Ray2(const Vector2& rkOrigin, const Vector2& rkDirection)",1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Ray3.inl,Ray3::Ray3(),2,1,1,0,0,0,1,1,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Ray3.inl,"Ray3::Ray3(const Vector3& rkOrigin, const Vector3& rkDirection)",1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Rectangle2.inl,Rectangle2::Rectangle2(),2,1,1,0,0,0,1,6,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Rectangle2.inl,"Rectangle2::Rectangle2(float fX, float fY, float fWidth, float fHeight)",5,5,5,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Rectangle2.inl,Rectangle2::Rectangle2(const float* afTuple),5,5,5,0,0,0,0,0,
